action_key,score,score_label,name,role,state_id,state_label,active_root_name,active_root_kind,parent_tail,parent_path,why,source
ed25492e26fa3fd9,1,visible UI change in place,Reset,push button,e58c8569541a,Options - LibreOffice - User Data,Options - LibreOffice - User Data,dialog,filler / filler / filler,application/soffice / dialog/Options - LibreOffice - User Data / filler / filler / filler,dialog-local button likely changes visible UI in place,heuristic-v2
07c3799ecfd87a65,1,visible UI change in place,Reset Properties,push button,8ae0e75d5d09,Properties of “Untitled 1”,Properties of “Untitled 1”,dialog,page tab/General / panel / panel,application/soffice / dialog/Properties of “Untitled 1” / filler / page tab list / page tab/General / panel / panel,dialog-local button likely changes visible UI in place,heuristic-v2
8439922aa0dab81c,1,visible UI change in place,Underline,push button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toolbar formatting button likely changes visible UI state,heuristic-v2
7c845f4f60c21cc0,1,visible UI change in place,Bold,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
b348558447d37705,1,visible UI change in place,Center,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
bc2a95014408bc56,1,visible UI change in place,Formatting Marks,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Standard,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Standard,toggle button likely changes visible inline UI state,heuristic-v2
070b4298960c7e57,1,visible UI change in place,Italic,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
abd8fb0ce2943745,1,visible UI change in place,Justified,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
e34275bb4e92a8a8,1,visible UI change in place,Left,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
5efd2b6e31938559,1,visible UI change in place,Right,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
8f25a177f8919c8c,1,visible UI change in place,Strikethrough,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
7f83459655403912,1,visible UI change in place,Subscript,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
427c014248ac7406,1,visible UI change in place,Superscript,toggle button,36427b830db2,Untitled 1 - LibreOffice Writer,Untitled 1 - LibreOffice Writer,main,root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / root pane/Untitled 1 - LibreOffice Writer / panel / tool bar/Formatting,toggle button likely changes visible inline UI state,heuristic-v2
28e13785e5defee0,0,direct/internal state only,100%,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
16e29f5e52f0c2ef,0,direct/internal state only,150%,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
222cc76b8e2d4301,0,direct/internal state only,200%,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
7952feb9c931d920,0,direct/internal state only,50%,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
353c8472caa7c543,0,direct/internal state only,75%,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
6edfa7623d7ffecf,0,direct/internal state only,Add to List,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
8d48fd92ab27e229,0,direct/internal state only,Apply,menu item,ffa20bd7476a,AutoCorrect,AutoCorrect,menu,menu bar / menu/Tools / menu/AutoCorrect,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/AutoCorrect,menu item usually applies action and closes menu,heuristic-v2
611e70919bbeaf18,0,direct/internal state only,Apply and Edit Changes,menu item,ffa20bd7476a,AutoCorrect,AutoCorrect,menu,menu bar / menu/Tools / menu/AutoCorrect,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/AutoCorrect,menu item usually applies action and closes menu,heuristic-v2
661a55f12820bcad,0,direct/internal state only,Auto-Redact,menu item,e85ad249bd7d,Tools,Tools,menu,viewport / menu bar / menu/Tools,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools,menu item usually applies action and closes menu,heuristic-v2
06768fee7827ffa1,0,direct/internal state only,Bibliography Database,menu item,e85ad249bd7d,Tools,Tools,menu,viewport / menu bar / menu/Tools,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools,menu item usually applies action and closes menu,heuristic-v2
cfadd759a659922a,0,direct/internal state only,Business Cards,menu item,19a31745f3fe,New,New,menu,menu bar / menu/File / menu/New,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/File / menu/New,menu item usually applies action and closes menu,heuristic-v2
613aeba480a9481a,0,direct/internal state only,Calculate,menu item,e85ad249bd7d,Tools,Tools,menu,viewport / menu bar / menu/Tools,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools,menu item usually applies action and closes menu,heuristic-v2
589030ceb8b680bf,0,direct/internal state only,Capitalize Every Word,menu item,a3fd82503da5,Text,Text,menu,menu bar / menu/Format / menu/Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Text,menu item usually applies action and closes menu,heuristic-v2
b433ed9148aa1f1a,0,direct/internal state only,Cell,menu item,52e2da86626a,Select,Select,menu,menu bar / menu/Table / menu/Select,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Select,menu item usually applies action and closes menu,heuristic-v2
2cc8969b3eff60b6,0,direct/internal state only,Clear Direct Formatting,menu item,32f76b8b1d9d,Format,Format,menu,viewport / menu bar / menu/Format,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format,menu item usually applies action and closes menu,heuristic-v2
a83b88926c920efe,0,direct/internal state only,Close Window,menu item,c8b0042c9b42,Window,Window,menu,viewport / menu bar / menu/Window,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Window,menu item usually applies action and closes menu,heuristic-v2
9ee9bcfa87090ffc,0,direct/internal state only,Column,menu item,52e2da86626a,Select,Select,menu,menu bar / menu/Table / menu/Select,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Select,menu item usually applies action and closes menu,heuristic-v2
0268872c3590aab8,0,direct/internal state only,Columns After,menu item,22dc431f9220,Insert,Insert,menu,menu bar / menu/Table / menu/Insert,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Insert,menu item usually applies action and closes menu,heuristic-v2
68916f4e3b314fd1,0,direct/internal state only,Columns Before,menu item,22dc431f9220,Insert,Insert,menu,menu bar / menu/Table / menu/Insert,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Insert,menu item usually applies action and closes menu,heuristic-v2
a42e411de059f513,0,direct/internal state only,Comments,menu item,bd6f423fe87f,View,View,menu,viewport / menu bar / menu/View,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View,menu item usually applies action and closes menu,heuristic-v2
68c07b765f02d752,0,direct/internal state only,Cycle Case,menu item,a3fd82503da5,Text,Text,menu,menu bar / menu/Format / menu/Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Text,menu item usually applies action and closes menu,heuristic-v2
05951645921ab904,0,direct/internal state only,Decrease Indent,menu item,d967cc28908e,Spacing,Spacing,menu,menu bar / menu/Format / menu/Spacing,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Spacing,menu item usually applies action and closes menu,heuristic-v2
e0d46eac9abd233b,0,direct/internal state only,Decrease Paragraph Spacing,menu item,d967cc28908e,Spacing,Spacing,menu,menu bar / menu/Format / menu/Spacing,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Spacing,menu item usually applies action and closes menu,heuristic-v2
2adbc772c89239be,0,direct/internal state only,Decrease Size,menu item,a3fd82503da5,Text,Text,menu,menu bar / menu/Format / menu/Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Text,menu item usually applies action and closes menu,heuristic-v2
319abf45e056d7fa,0,direct/internal state only,Demote One Level,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
9da56e21c7b87ec0,0,direct/internal state only,Demote One Level With Subpoints,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
b6f9e0d063bce4f4,0,direct/internal state only,Distribute Columns Evenly,menu item,c4ae3dc0f4b7,Size,Size,menu,menu bar / menu/Table / menu/Size,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Size,menu item usually applies action and closes menu,heuristic-v2
efa3b655dd78265b,0,direct/internal state only,Distribute Rows Evenly,menu item,c4ae3dc0f4b7,Size,Size,menu,menu bar / menu/Table / menu/Size,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Size,menu item usually applies action and closes menu,heuristic-v2
15c7cea540931c01,0,direct/internal state only,Donate to LibreOffice,menu item,bd25ba81ea6e,Help,Help,menu,viewport / menu bar / menu/Help,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Help,menu item usually applies action and closes menu,heuristic-v2
5138be6f43f366ed,0,direct/internal state only,Edit Formula,menu item,53bf0935406d,Table,Table,menu,viewport / menu bar / menu/Table,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table,menu item usually applies action and closes menu,heuristic-v2
60e9fb0db01f3409,0,direct/internal state only,Edit Mode,menu item,2e0335a47afa,Edit,Edit,menu,viewport / menu bar / menu/Edit,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Edit,menu item usually applies action and closes menu,heuristic-v2
1960236d382556e1,0,direct/internal state only,English (USA),menu item,014013af658a,For All Text,For All Text,menu,menu/Tools / menu/Language / menu/For All Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/Language / menu/For All Text,menu item usually applies action and closes menu,heuristic-v2
6d2e0c9a16fc7941,0,direct/internal state only,English (USA),menu item,4f020fe86495,For Paragraph,For Paragraph,menu,menu/Tools / menu/Language / menu/For Paragraph,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/Language / menu/For Paragraph,menu item usually applies action and closes menu,heuristic-v2
9772a6be7878de5e,0,direct/internal state only,Entire Page,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
876b8d4469761208,0,direct/internal state only,Get Help Online,menu item,bd25ba81ea6e,Help,Help,menu,viewport / menu bar / menu/Help,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Help,menu item usually applies action and closes menu,heuristic-v2
ef63b89fd498eb9f,0,direct/internal state only,Get Involved,menu item,bd25ba81ea6e,Help,Help,menu,viewport / menu bar / menu/Help,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Help,menu item usually applies action and closes menu,heuristic-v2
09536eaae5dd0051,0,direct/internal state only,Header Rows Repeat Across Pages,menu item,53bf0935406d,Table,Table,menu,viewport / menu bar / menu/Table,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table,menu item usually applies action and closes menu,heuristic-v2
6be25391d73132dc,0,direct/internal state only,ImageMap,menu item,e85ad249bd7d,Tools,Tools,menu,viewport / menu bar / menu/Tools,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools,menu item usually applies action and closes menu,heuristic-v2
0ae4189d13b94d9d,0,direct/internal state only,Increase Indent,menu item,d967cc28908e,Spacing,Spacing,menu,menu bar / menu/Format / menu/Spacing,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Spacing,menu item usually applies action and closes menu,heuristic-v2
89db2a30fac95443,0,direct/internal state only,Increase Paragraph Spacing,menu item,d967cc28908e,Spacing,Spacing,menu,menu bar / menu/Format / menu/Spacing,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Spacing,menu item usually applies action and closes menu,heuristic-v2
6da526807c6b5903,0,direct/internal state only,Increase Size,menu item,a3fd82503da5,Text,Text,menu,menu bar / menu/Format / menu/Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Text,menu item usually applies action and closes menu,heuristic-v2
2f370f05d2760770,0,direct/internal state only,Insert Column Break,menu item,cd1d4499cd59,More Breaks,More Breaks,menu,menu bar / menu/Insert / menu/More Breaks,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Insert / menu/More Breaks,menu item usually applies action and closes menu,heuristic-v2
942be69c22392f04,0,direct/internal state only,Insert Manual Row Break,menu item,cd1d4499cd59,More Breaks,More Breaks,menu,menu bar / menu/Insert / menu/More Breaks,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Insert / menu/More Breaks,menu item usually applies action and closes menu,heuristic-v2
de6da631a3561890,0,direct/internal state only,Insert Unnumbered Entry,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
b1e050ee9392671e,0,direct/internal state only,LibreOffice Help,menu item,bd25ba81ea6e,Help,Help,menu,viewport / menu bar / menu/Help,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Help,menu item usually applies action and closes menu,heuristic-v2
17b319a1425504b5,0,direct/internal state only,License Information,menu item,bd25ba81ea6e,Help,Help,menu,viewport / menu bar / menu/Help,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Help,menu item usually applies action and closes menu,heuristic-v2
7167a17f7eb26823,0,direct/internal state only,Load Styles from Template,menu item,979ebb535cc1,Styles,Styles,menu,viewport / menu bar / menu/Styles,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Styles,menu item usually applies action and closes menu,heuristic-v2
ad43404fbc58933d,0,direct/internal state only,lowercase,menu item,a3fd82503da5,Text,Text,menu,menu bar / menu/Format / menu/Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Text,menu item usually applies action and closes menu,heuristic-v2
40d42e1b05137651,0,direct/internal state only,Manage Styles,menu item,979ebb535cc1,Styles,Styles,menu,viewport / menu bar / menu/Styles,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Styles,menu item usually applies action and closes menu,heuristic-v2
9d9155aae28b5518,0,direct/internal state only,Manage Templates,menu item,1c6d5d3a1094,Templates,Templates,menu,menu bar / menu/File / menu/Templates,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/File / menu/Templates,menu item usually applies action and closes menu,heuristic-v2
3386b7b48aee9233,0,direct/internal state only,Merge Cells,menu item,53bf0935406d,Table,Table,menu,viewport / menu bar / menu/Table,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table,menu item usually applies action and closes menu,heuristic-v2
5354ed43b725ae36,0,direct/internal state only,Merge Table,menu item,53bf0935406d,Table,Table,menu,viewport / menu bar / menu/Table,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table,menu item usually applies action and closes menu,heuristic-v2
ac7145d3a403e66a,0,direct/internal state only,Minimize Column Width,menu item,c4ae3dc0f4b7,Size,Size,menu,menu bar / menu/Table / menu/Size,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Size,menu item usually applies action and closes menu,heuristic-v2
5e8df4e0bc383a7a,0,direct/internal state only,Minimize Row Height,menu item,c4ae3dc0f4b7,Size,Size,menu,menu bar / menu/Table / menu/Size,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Size,menu item usually applies action and closes menu,heuristic-v2
55d08c56bf24db4b,0,direct/internal state only,Move Down,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
45c6076483ea7271,0,direct/internal state only,Move Down with Subpoints,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
1fc01f9e4f1d20e2,0,direct/internal state only,Move Up,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
131ad8aeb834d8e8,0,direct/internal state only,Move Up with Subpoints,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
e7ae4fc417e06a50,0,direct/internal state only,New Style from Selection,menu item,979ebb535cc1,Styles,Styles,menu,viewport / menu bar / menu/Styles,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Styles,menu item usually applies action and closes menu,heuristic-v2
eee337270195409d,0,direct/internal state only,New Window,menu item,c8b0042c9b42,Window,Window,menu,viewport / menu bar / menu/Window,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Window,menu item usually applies action and closes menu,heuristic-v2
239c8247d4684bed,0,direct/internal state only,No Documents,menu item,3e4dc1cffc8d,Recent Documents,Recent Documents,menu,menu bar / menu/File / menu/Recent Documents,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/File / menu/Recent Documents,menu item usually applies action and closes menu,heuristic-v2
e420c2aabb26e998,0,direct/internal state only,None (Do not check spelling),menu item,014013af658a,For All Text,For All Text,menu,menu/Tools / menu/Language / menu/For All Text,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/Language / menu/For All Text,menu item usually applies action and closes menu,heuristic-v2
6635163d0b73bc0b,0,direct/internal state only,None (Do not check spelling),menu item,4f020fe86495,For Paragraph,For Paragraph,menu,menu/Tools / menu/Language / menu/For Paragraph,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/Language / menu/For Paragraph,menu item usually applies action and closes menu,heuristic-v2
4905dfcc3f4690cd,0,direct/internal state only,None (Do not check spelling),menu item,aeca9cf0c90b,For Selection,For Selection,menu,menu/Tools / menu/Language / menu/For Selection,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools / menu/Language / menu/For Selection,menu item usually applies action and closes menu,heuristic-v2
65e1b10c3be87a81,0,direct/internal state only,Optimal Column Width,menu item,c4ae3dc0f4b7,Size,Size,menu,menu bar / menu/Table / menu/Size,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Size,menu item usually applies action and closes menu,heuristic-v2
1a379cfee97cefba,0,direct/internal state only,Optimal Row Height,menu item,c4ae3dc0f4b7,Size,Size,menu,menu bar / menu/Table / menu/Size,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table / menu/Size,menu item usually applies action and closes menu,heuristic-v2
232d183e7683cbdd,0,direct/internal state only,Optimal View,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
73c265da9b8168ca,0,direct/internal state only,Page Break,menu item,f7a7a6e1ff4f,Insert,Insert,menu,viewport / menu bar / menu/Insert,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Insert,menu item usually applies action and closes menu,heuristic-v2
9c4be7c9736dfbfa,0,direct/internal state only,Page Width,menu item,bec5c2ab42e1,Zoom,Zoom,menu,menu bar / menu/View / menu/Zoom,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Zoom,menu item usually applies action and closes menu,heuristic-v2
a6d91df012a55b89,0,direct/internal state only,Promote One Level,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
915257bbdbb0859a,0,direct/internal state only,Promote One Level With Subpoints,menu item,07e46a8883b5,Lists,Lists,menu,menu bar / menu/Format / menu/Lists,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Format / menu/Lists,menu item usually applies action and closes menu,heuristic-v2
2ad947541b61b535,0,direct/internal state only,Protect Cells,menu item,53bf0935406d,Table,Table,menu,viewport / menu bar / menu/Table,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Table,menu item usually applies action and closes menu,heuristic-v2
1d4080970dab162e,0,direct/internal state only,Redact,menu item,e85ad249bd7d,Tools,Tools,menu,viewport / menu bar / menu/Tools,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/Tools,menu item usually applies action and closes menu,heuristic-v2
cfd5c5bfb0fe1c11,0,direct/internal state only,Reset,menu item,38618c1815fd,Toolbars,Toolbars,menu,menu bar / menu/View / menu/Toolbars,application/soffice / frame/Untitled 1 - LibreOffice Writer / panel / panel / scroll pane / viewport / menu bar / menu/View / menu/Toolbars,menu item usually applies action and closes menu,heuristic-v2
